epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
80,1096.78,0.67339,0.55075,1.06647,0.75966,0.79056,0.8807,0.66418,0.99903,1.51565,1.11728,0.000468283,0.000468283,0.000468283
81,1109.72,0.65533,0.54185,1.06456,0.79511,0.81751,0.90456,0.69715,0.8755,1.19217,1.08294,0.000464476,0.000464476,0.000464476
82,1122.73,0.66996,0.55827,1.06713,0.78314,0.70945,0.84593,0.61754,1.11055,1.80715,1.18278,0.000460669,0.000460669,0.000460669
83,1135.71,0.6677,0.5485,1.07107,0.77533,0.72317,0.88037,0.65496,1.02102,1.42871,1.1158,0.000456863,0.000456863,0.000456863
84,1148.6,0.66856,0.55824,1.0682,0.82201,0.82147,0.88486,0.66933,0.96285,1.32908,1.09124,0.000453056,0.000453056,0.000453056
85,1161.66,0.65094,0.54395,1.06026,0.81303,0.68476,0.84366,0.64112,1.03238,1.92331,1.1384,0.00044925,0.00044925,0.00044925
86,1174.76,0.66248,0.54838,1.06968,0.82352,0.77427,0.84941,0.65442,0.97525,1.6354,1.11867,0.000445443,0.000445443,0.000445443
87,1187.9,0.66071,0.54546,1.06432,0.83042,0.76155,0.85082,0.65606,0.93613,1.70809,1.10875,0.000441637,0.000441637,0.000441637
88,1200.96,0.66412,0.54947,1.06012,0.83623,0.74656,0.85589,0.632,1.13011,1.8244,1.17386,0.00043783,0.00043783,0.00043783
89,1213.9,0.65557,0.54196,1.05226,0.84798,0.74325,0.84008,0.65233,0.96609,1.85472,1.15354,0.000434024,0.000434024,0.000434024
90,1226.87,0.64913,0.54217,1.06006,0.79542,0.70733,0.84825,0.65945,0.93437,1.73564,1.08727,0.000430217,0.000430217,0.000430217
91,1239.97,0.64824,0.53177,1.05507,0.83745,0.76953,0.87131,0.6651,0.95495,1.46323,1.11425,0.000426411,0.000426411,0.000426411
92,1253.06,0.64463,0.53766,1.05594,0.80416,0.71518,0.85107,0.65296,0.96771,1.76494,1.12645,0.000422604,0.000422604,0.000422604
93,1266.04,0.64091,0.52425,1.05884,0.82052,0.73851,0.8536,0.64537,0.99556,1.62594,1.12349,0.000418797,0.000418797,0.000418797
94,1279.01,0.63435,0.5262,1.05022,0.78979,0.72333,0.83144,0.6495,0.91184,1.81777,1.10392,0.000414991,0.000414991,0.000414991
95,1291.96,0.64186,0.53749,1.05422,0.83087,0.73787,0.84554,0.66195,0.96254,1.67585,1.11316,0.000411184,0.000411184,0.000411184
96,1304.81,0.62911,0.52667,1.04845,0.84449,0.73242,0.83622,0.6477,0.95937,1.82831,1.11846,0.000407378,0.000407378,0.000407378
97,1317.68,0.62785,0.51651,1.05073,0.78081,0.68414,0.80669,0.6238,1.02969,2.01825,1.14219,0.000403571,0.000403571,0.000403571
98,1330.92,0.62298,0.50846,1.04857,0.79607,0.64374,0.80671,0.60516,1.12383,2.26919,1.21997,0.000399765,0.000399765,0.000399765
99,1344.05,0.63381,0.51368,1.0463,0.78509,0.67861,0.79479,0.62062,0.95508,2.06925,1.10404,0.000395958,0.000395958,0.000395958
100,1357.03,0.62725,0.51881,1.04918,0.82555,0.69153,0.85564,0.6418,1.04614,1.96312,1.15952,0.000392152,0.000392152,0.000392152
101,1369.91,0.62717,0.51292,1.04818,0.80694,0.71885,0.85693,0.66198,0.99164,1.89267,1.14312,0.000388345,0.000388345,0.000388345
102,1382.78,0.62093,0.50953,1.04886,0.81724,0.73998,0.85898,0.65516,1.04565,1.75557,1.17564,0.000384538,0.000384538,0.000384538
103,1395.73,0.60712,0.50865,1.03917,0.84607,0.71493,0.82239,0.6444,0.99488,1.92932,1.12965,0.000380732,0.000380732,0.000380732
104,1408.8,0.6142,0.50025,1.03825,0.86652,0.7687,0.86056,0.65573,1.00996,1.71363,1.12848,0.000376925,0.000376925,0.000376925
105,1422.05,0.60898,0.49671,1.04356,0.79078,0.71492,0.84229,0.65242,0.99862,1.8486,1.12237,0.000373119,0.000373119,0.000373119
106,1435.13,0.61276,0.49682,1.04075,0.7815,0.63331,0.79153,0.5867,1.17158,2.31589,1.22631,0.000369312,0.000369312,0.000369312
107,1448.19,0.6142,0.51125,1.0386,0.81402,0.73612,0.85795,0.65121,1.05033,1.6853,1.16571,0.000365506,0.000365506,0.000365506
108,1461.42,0.6132,0.49964,1.03419,0.8488,0.67845,0.82447,0.62959,1.03893,1.9873,1.14901,0.000361699,0.000361699,0.000361699
109,1474.48,0.58755,0.48003,1.02359,0.77225,0.7054,0.84065,0.63585,1.04659,1.94345,1.1626,0.000357893,0.000357893,0.000357893
110,1487.42,0.60392,0.48568,1.03073,0.81591,0.73512,0.85586,0.65247,0.95694,1.80699,1.10979,0.000354086,0.000354086,0.000354086
